[12:18:21] [User Authenticator #5/INFO]: UUID of player josephpalmercouk is 87dea0fb-d2fb-4a3e-b941-9c7be77a13a2
[12:18:21] [Server thread/INFO]: josephpalmercouk joined the game
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:12] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:13] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:14] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:15] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:16] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:17] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:18] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:19] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:20] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:21] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:22] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:23] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:24] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:24] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:26] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:27] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:28] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:entity_gravity'
[12:25:29] [Server thread/WARN]: Ignoring unknown attribute 'forge:step_height_addition'
